2455,5,11:25:45,0.000000,0.000000,   0.0, 0.004, 0.001, 60.74,     0,     0,     0
3447,5,11:25:46,0.000000,0.000000, 0.001,-0.001, 0.001, 45.86,     0,     0,     0
3616,5,11:25:46,0.000000,0.000000, 0.002,-0.003,   0.0, 49.71,     0,     0,     0
3775,5,11:25:46,0.000000,0.000000,-0.001, 0.001, 0.002, 47.64,     0,     0,     0
3937,5,11:25:46,0.000000,0.000000,   0.0,   0.0,   0.0, 49.66,     0,     0,     0
4095,5,11:25:46,0.000000,0.000000, 0.001, 0.002,   0.0, 15.94,     0,     0,     0
4252,5,11:25:47,0.000000,0.000000, 0.001,   0.0,   0.0, 59.73,     0,     0,     0
4415,5,11:25:47,0.000000,0.000000,   0.0,-0.003,   0.0, 55.86,     0,     0,     0
4578,5,11:25:47,0.000000,0.000000,   0.0,-0.001, 0.003, 60.02,     0,     0,     0
4758,5,11:25:47,0.000000,0.000000,   0.0,-0.001,-0.002,  0.14,     0,     0,     0
4913,5,11:25:47,0.000000,0.000000, 0.002,-0.002,   0.0, 38.56,     0,     0,     0
5062,5,11:25:47,0.000000,0.000000,   0.0,-0.002, 0.002, 51.37,     0,     0,     0
5211,5,11:25:48,0.000000,0.000000,   0.0, 0.003, 0.001, 56.46,     0,     0,     0
5363,5,11:25:48,0.000000,0.000000,-0.001,-0.001,   0.0, 44.23,     0,     0,     0
5513,5,11:25:48,0.000000,0.000000,-0.002, 0.002,-0.001, 48.37,     0,     0,     0
5698,5,11:25:48,0.000000,0.000000, 0.002, 0.003, 0.001, 49.71,     0,     0,     0
5850,5,11:25:48,0.000000,0.000000,   0.0, 0.001,-0.001, 45.27,     0,     0,     0
5996,5,11:25:48,0.000000,0.000000, 0.002,   0.0, 0.001, 40.39,     0,     0,     0
6141,5,11:25:48,0.000000,0.000000,   0.0,   0.0,   0.0, 39.64,     0,     0,     0
6292,5,11:25:49,0.000000,0.000000,-0.001, 0.003, 0.001, 58.71,     0,     0,     0
6441,5,11:25:49,0.000000,0.000000,-0.001, 0.001, 0.001, 56.49,     0,     0,     0
6595,5,11:25:49,0.000000,0.000000,   0.0, 0.001, 0.001, 61.62,     0,     0,     0
6743,5,11:25:49,0.000000,0.000000,   0.0,-0.002, 0.001,  54.2,     0,     0,     0
6890,5,11:25:49,0.000000,0.000000, 0.001,-0.001, 0.001, 14.47,     0,     0,     0
7037,5,11:25:49,0.000000,0.000000, 0.001,   0.0, 0.003, 43.19,     0,     0,     0
7185,5,11:25:49,0.000000,0.000000,   0.0, 0.001, 0.002, 57.27,     0,     0,     0
7344,5,11:25:50,0.000000,0.000000,   0.0,-0.001, 0.001, 65.25,     0,     0,     0
7502,5,11:25:50,0.000000,0.000000,-0.069, -0.02, 0.029, 35.34,    40,   -40,     0
7665,5,11:25:50,0.000000,0.000000,-0.148,-0.058,-0.026,  0.13,    40,   -40,     0
7825,5,11:25:50,0.000000,0.000000,-0.094,-0.008, -0.02,  2.38,    40,   -40,     0
8014,5,11:25:50,0.000000,0.000000,-0.114,-0.036, 0.004, 46.16,     0,     0,     0
8158,5,11:25:50,0.000000,0.000000,-0.066,-0.002,-0.007, 17.14,     0,     0,     0
8313,5,11:25:51,0.000000,0.000000, 0.129, 0.009, 0.002, 59.01,     0,     0,     0
8491,5,11:25:51,0.000000,0.000000, 0.056,  0.01,   0.0,  56.5,     0,     0,     0
8647,5,11:25:51,0.000000,0.000000,-0.004,-0.001, 0.001,  50.7,     0,     0,     0
8800,5,11:25:51,0.000000,0.000000,-0.019,   0.0,   0.0, 56.88,     0,     0,     0
8947,5,11:25:51,0.000000,0.000000,-0.009,   0.0,   0.0, 50.86,     0,     0,     0
9096,5,11:25:51,0.000000,0.000000,-0.006,-0.001,   0.0,  9.03,     0,     0,     0
9287,5,11:25:52,0.000000,0.000000,-0.002,-0.002, 0.001, 62.14,     0,     0,     0
9438,5,11:25:52,0.000000,0.000000, 0.001, 0.002,   0.0, 55.73,     0,     0,     0
